PE IR                   SPECTRUM    ASCII       PEDS        1.60        
  -1
FR220770.ASC
22/05/31
15:28:43.00
22/05/31
15:28:43.00
Administrator
Tinta cinza escuro removida com auxilio de um estilete na superficie da Amostra denominada A 3 - Deriva - sem nenhum tratamento - IR/UATR 80N - Vitor
550.000000
20









FRONTIER FT-IR/NIR,CPU32 MAIN 00.09.1072 09-JANUARY-2014 12:55:01
MIR TGS
MIR
OPTKBR
100262
0.200000

4.000000
FORTE
RAZ„O
ESPECTRO
MAGNITUDE
UNIVERSAL ATR
DUPLO

COMBINADO


0


#HDR
-1
-1
#GR
CM-1
%T
0.00002384185791015625
0.0
4000.000000
-1.000000
3451
8
97.075663
70.295028
#DATA
4000.000000	94.370820 
3999.000000	94.373622 
3998.000000	94.377200 
3997.000000	94.381615 
3996.000000	94.386326 
3995.000000	94.390861 
3994.000000	94.394558 
3993.000000	94.397028 
3992.000000	94.398611 
3991.000000	94.399633 
3990.000000	94.400083 
3989.000000	94.400147 
3988.000000	94.400253 
3987.000000	94.401229 
3986.000000	94.403214 
3985.000000	94.405175 
3984.000000	94.405929 
3983.000000	94.405127 
3982.000000	94.404114 
3981.000000	94.404714 
3980.000000	94.407818 
3979.000000	94.413024 
3978.000000	94.419060 
3977.000000	94.424340 
3976.000000	94.427312 
3975.000000	94.427103 
3974.000000	94.424319 
3973.000000	94.421095 
3972.000000	94.419764 
3971.000000	94.421491 
3970.000000	94.425454 
3969.000000	94.429634 
3968.000000	94.432489 
3967.000000	94.434024 
3966.000000	94.435830 
3965.000000	94.439808 
3964.000000	94.445978 
3963.000000	94.452506 
3962.000000	94.456493 
3961.000000	94.456049 
3960.000000	94.452682 
3959.000000	94.449617 
3958.000000	94.449318 
3957.000000	94.451395 
3956.000000	94.452607 
3955.000000	94.450350 
3954.000000	94.444860 
3953.000000	94.439594 
3952.000000	94.439619 
3951.000000	94.448002 
3950.000000	94.463793 
3949.000000	94.481085 
3948.000000	94.492292 
3947.000000	94.493264 
3946.000000	94.484224 
3945.000000	94.470172 
3944.000000	94.458912 
3943.000000	94.456739 
3942.000000	94.462946 
3941.000000	94.470600 
3940.000000	94.475114 
3939.000000	94.477201 
3938.000000	94.480794 
3937.000000	94.489005 
3936.000000	94.499816 
3935.000000	94.510251 
3934.000000	94.519356 
3933.000000	94.526115 
3932.000000	94.527049 
3931.000000	94.518133 
3930.000000	94.502165 
3929.000000	94.485700 
3928.000000	94.472568 
3927.000000	94.464607 
3926.000000	94.465972 
3925.000000	94.478692 
3924.000000	94.495786 
3923.000000	94.507039 
3922.000000	94.508970 
3921.000000	94.508997 
3920.000000	94.515724 
3919.000000	94.529115 
3918.000000	94.542243 
3917.000000	94.547489 
3916.000000	94.544300 
3915.000000	94.536937 
3914.000000	94.527847 
3913.000000	94.521173 
3912.000000	94.520077 
3911.000000	94.524591 
3910.000000	94.530938 
3909.000000	94.535775 
3908.000000	94.539049 
3907.000000	94.544835 
3906.000000	94.558581 
3905.000000	94.584704 
3904.000000	94.616661 
3903.000000	94.635814 
3902.000000	94.628126 
3901.000000	94.598692 
3900.000000	94.567431 
3899.000000	94.551141 
3898.000000	94.550935 
3897.000000	94.556978 
3896.000000	94.563297 
3895.000000	94.571345 
3894.000000	94.580579 
3893.000000	94.589811 
3892.000000	94.596494 
3891.000000	94.603051 
3890.000000	94.612781 
3889.000000	94.618174 
3888.000000	94.613805 
3887.000000	94.606651 
3886.000000	94.609894 
3885.000000	94.621605 
3884.000000	94.620813 
3883.000000	94.595864 
3882.000000	94.558639 
3881.000000	94.536202 
3880.000000	94.543987 
3879.000000	94.568715 
3878.000000	94.587076 
3877.000000	94.585121 
3876.000000	94.571075 
3875.000000	94.568021 
3874.000000	94.585611 
3873.000000	94.609478 
3872.000000	94.619940 
3871.000000	94.619165 
3870.000000	94.627766 
3869.000000	94.649316 
3868.000000	94.665240 
3867.000000	94.661524 
3866.000000	94.647762 
3865.000000	94.645507 
3864.000000	94.653819 
3863.000000	94.656524 
3862.000000	94.650790 
3861.000000	94.647657 
3860.000000	94.652919 
3859.000000	94.666104 
3858.000000	94.683729 
3857.000000	94.700919 
3856.000000	94.710538 
3855.000000	94.706264 
3854.000000	94.699710 
3853.000000	94.698857 
3852.000000	94.684519 
3851.000000	94.660215 
3850.000000	94.641556 
3849.000000	94.639046 
3848.000000	94.649630 
3847.000000	94.662499 
3846.000000	94.670326 
3845.000000	94.672593 
3844.000000	94.673942 
3843.000000	94.676807 
3842.000000	94.677512 
3841.000000	94.672025 
3840.000000	94.658803 
3839.000000	94.643277 
3838.000000	94.632411 
3837.000000	94.630860 
3836.000000	94.638617 
3835.000000	94.648591 
3834.000000	94.655553 
3833.000000	94.661340 
3832.000000	94.669877 
3831.000000	94.681107 
3830.000000	94.688488 
3829.000000	94.686344 
3828.000000	94.678066 
3827.000000	94.677029 
3826.000000	94.692343 
3825.000000	94.716209 
3824.000000	94.730113 
3823.000000	94.723260 
3822.000000	94.711044 
3821.000000	94.715548 
3820.000000	94.726687 
3819.000000	94.721169 
3818.000000	94.693105 
3817.000000	94.665069 
3816.000000	94.663922 
3815.000000	94.684933 
3814.000000	94.702333 
3813.000000	94.706251 
3812.000000	94.709434 
3811.000000	94.726010 
3810.000000	94.751323 
3809.000000	94.769694 
3808.000000	94.773826 
3807.000000	94.773501 
3806.000000	94.774092 
3805.000000	94.764908 
3804.000000	94.737891 
3803.000000	94.704513 
3802.000000	94.690806 
3801.000000	94.701668 
3800.000000	94.713255 
3799.000000	94.710350 
3798.000000	94.699723 
