PE IR                   SPECTRUM    ASCII       PEDS        1.60        
  -1
FR220607.ASC
22/05/09
15:13:03.00
22/05/09
15:13:03.00
Administrator
Tinta verde escura raspada na superficie da carenagem eixo de transmissao - IR/UATR 80 N - Vitor
550.000000
20









FRONTIER FT-IR/NIR,CPU32 MAIN 00.09.1072 09-JANUARY-2014 12:55:01
MIR TGS
MIR
OPTKBR
100262
0.200000

4.000000
FORTE
RAZ„O
ESPECTRO
MAGNITUDE
UNIVERSAL ATR
DUPLO

COMBINADO


0


#HDR
-1
-1
#GR
CM-1
%T
0.00002384185791015625
0.0
4000.000000
-1.000000
3451
8
89.933922
28.004434
#DATA
4000.000000	88.445133 
3999.000000	88.452110 
3998.000000	88.459092 
3997.000000	88.466066 
3996.000000	88.473059 
3995.000000	88.478493 
3994.000000	88.483725 
3993.000000	88.487706 
3992.000000	88.488981 
3991.000000	88.486477 
3990.000000	88.481307 
3989.000000	88.476065 
3988.000000	88.472665 
3987.000000	88.471039 
3986.000000	88.469965 
3985.000000	88.468527 
3984.000000	88.466813 
3983.000000	88.465221 
3982.000000	88.463936 
3981.000000	88.463424 
3980.000000	88.464899 
3979.000000	88.469442 
3978.000000	88.476662 
3977.000000	88.484675 
3976.000000	88.491427 
3975.000000	88.496282 
3974.000000	88.500137 
3973.000000	88.503828 
3972.000000	88.506501 
3971.000000	88.505956 
3970.000000	88.500886 
3969.000000	88.492327 
3968.000000	88.483395 
3967.000000	88.477845 
3966.000000	88.477763 
3965.000000	88.482211 
3964.000000	88.487740 
3963.000000	88.490977 
3962.000000	88.491282 
3961.000000	88.490847 
3960.000000	88.492157 
3959.000000	88.494966 
3958.000000	88.497092 
3957.000000	88.497051 
3956.000000	88.495480 
3955.000000	88.495359 
3954.000000	88.500378 
3953.000000	88.513360 
3952.000000	88.534819 
3951.000000	88.561201 
3950.000000	88.585033 
3949.000000	88.599563 
3948.000000	88.605972 
3947.000000	88.612995 
3946.000000	88.625861 
3945.000000	88.639284 
3944.000000	88.642072 
3943.000000	88.628189 
3942.000000	88.604523 
3941.000000	88.584733 
3940.000000	88.574507 
3939.000000	88.566823 
3938.000000	88.554979 
3937.000000	88.544505 
3936.000000	88.547311 
3935.000000	88.568654 
3934.000000	88.600477 
3933.000000	88.626879 
3932.000000	88.637744 
3931.000000	88.637893 
3930.000000	88.641641 
3929.000000	88.657374 
3928.000000	88.680253 
3927.000000	88.697236 
3926.000000	88.697701 
3925.000000	88.682491 
3924.000000	88.665251 
3923.000000	88.663694 
3922.000000	88.684047 
3921.000000	88.715927 
3920.000000	88.741716 
3919.000000	88.747216 
3918.000000	88.728661 
3917.000000	88.693399 
3916.000000	88.654333 
3915.000000	88.620926 
3914.000000	88.592303 
3913.000000	88.563021 
3912.000000	88.531294 
3911.000000	88.503105 
3910.000000	88.493974 
3909.000000	88.520633 
3908.000000	88.588987 
3907.000000	88.690779 
3906.000000	88.806053 
3905.000000	88.913130 
3904.000000	89.000062 
3903.000000	89.069600 
3902.000000	89.124747 
3901.000000	89.151094 
3900.000000	89.128092 
3899.000000	89.057180 
3898.000000	88.965777 
3897.000000	88.885065 
3896.000000	88.833508 
3895.000000	88.815333 
3894.000000	88.820521 
3893.000000	88.825732 
3892.000000	88.808676 
3891.000000	88.780099 
3890.000000	88.781997 
3889.000000	88.828102 
3888.000000	88.887698 
3887.000000	88.924333 
3886.000000	88.921651 
3885.000000	88.901338 
3884.000000	88.910002 
3883.000000	88.962245 
3882.000000	89.017848 
3881.000000	89.019443 
3880.000000	88.953040 
3879.000000	88.871313 
3878.000000	88.833138 
3877.000000	88.841041 
3876.000000	88.864447 
3875.000000	88.885760 
3874.000000	88.911169 
3873.000000	88.961715 
3872.000000	89.041690 
3871.000000	89.119117 
3870.000000	89.157560 
3869.000000	89.165258 
3868.000000	89.180599 
3867.000000	89.210281 
3866.000000	89.226800 
3865.000000	89.204721 
3864.000000	89.138259 
3863.000000	89.053607 
3862.000000	88.989860 
3861.000000	88.957892 
3860.000000	88.943322 
3859.000000	88.944065 
3858.000000	88.983129 
3857.000000	89.085486 
3856.000000	89.250633 
3855.000000	89.431767 
3854.000000	89.540530 
3853.000000	89.547824 
3852.000000	89.544200 
3851.000000	89.572446 
3850.000000	89.555270 
3849.000000	89.430378 
3848.000000	89.231863 
3847.000000	89.034634 
3846.000000	88.894583 
3845.000000	88.831419 
3844.000000	88.835944 
3843.000000	88.895350 
3842.000000	88.999330 
3841.000000	89.127071 
3840.000000	89.245444 
3839.000000	89.326025 
3838.000000	89.366286 
3837.000000	89.392105 
3836.000000	89.421307 
3835.000000	89.432186 
3834.000000	89.387337 
3833.000000	89.277410 
3832.000000	89.129947 
3831.000000	88.991848 
3830.000000	88.898484 
3829.000000	88.852654 
3828.000000	88.833157 
3827.000000	88.822846 
3826.000000	88.830662 
3825.000000	88.881074 
3824.000000	88.981578 
3823.000000	89.102532 
3822.000000	89.184684 
3821.000000	89.196057 
3820.000000	89.190123 
3819.000000	89.232764 
3818.000000	89.298735 
3817.000000	89.311589 
3816.000000	89.235984 
3815.000000	89.115872 
3814.000000	89.015847 
3813.000000	88.947800 
3812.000000	88.889362 
3811.000000	88.833641 
3810.000000	88.793720 
3809.000000	88.781262 
3808.000000	88.788573 
3807.000000	88.807371 
3806.000000	88.861168 
3805.000000	88.972097 
3804.000000	89.115505 
3803.000000	89.231113 
3802.000000	89.264877 
3801.000000	89.229139 
3800.000000	89.206485 
3799.000000	89.231113 
3798.000000	89.242506 
3797.000000	89.173809 
